CountryName,CountryCode,IndicatorName,IndicatorCode,Years,Val
"Micronesia, Fed. Sts.",FSM,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,2017,
"Micronesia, Fed. Sts.",FSM,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,2017,
"Micronesia, Fed. Sts.",FSM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2017,
"Micronesia, Fed. Sts.",FSM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2017,
"Micronesia, Fed. Sts.",FSM,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,2017,
"Micronesia, Fed. Sts.",FSM,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,2017,
Moldova,MDA,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,2017,87.68711
Moldova,MDA,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2017,14.39348481
Moldova,MDA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2017,2590.0
Moldova,MDA,Income share held by fourth 20%,SI.DST.04TH.20,2017,22.3
Moldova,MDA,Income share held by highest 20%,SI.DST.05TH.20,2017,36.1
Moldova,MDA,Income share held by lowest 20%,SI.DST.FRST.20,2017,10.0
Moldova,MDA,Income share held by second 20%,SI.DST.02ND.20,2017,14.1
Moldova,MDA,Income share held by third 20%,SI.DST.03RD.20,2017,17.6
Moldova,MDA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2017,90.22790936
Moldova,MDA,"Population, total",SP.POP.TOTL,2017,3549196.0
Moldova,MDA,Poverty gap at national poverty lines (%),SI.POV.NAGP,2017,
Moldova,MDA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2017,
Moldova,MDA,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,2017,3.65070009231567
Moldova,MDA,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,2017,4.1680002212524405
Moldova,MDA,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,2017,4.32030010223389
Moldova,MDA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2017,4.09800004959106
Moldova,MDA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2017,4.09759998321533
Moldova,MDA,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,2017,11.888999938964801
Moldova,MDA,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,2017,11.8024997711182
Monaco,MCO,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,2017,
Monaco,MCO,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2017,50.16149198
Monaco,MCO,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2017,
Monaco,MCO,Income share held by fourth 20%,SI.DST.04TH.20,2017,
Monaco,MCO,Income share held by highest 20%,SI.DST.05TH.20,2017,
Monaco,MCO,Income share held by lowest 20%,SI.DST.FRST.20,2017,
Monaco,MCO,Income share held by second 20%,SI.DST.02ND.20,2017,
Monaco,MCO,Income share held by third 20%,SI.DST.03RD.20,2017,
Monaco,MCO,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2017,85.89810377
Monaco,MCO,"Population, total",SP.POP.TOTL,2017,38392.0
Monaco,MCO,Poverty gap at national poverty lines (%),SI.POV.NAGP,2017,
Monaco,MCO,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2017,
Monaco,MCO,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,2017,
Monaco,MCO,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,2017,
Monaco,MCO,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,2017,
Monaco,MCO,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2017,
Monaco,MCO,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2017,
Monaco,MCO,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,2017,
Monaco,MCO,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,2017,
Mongolia,MNG,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,2017,91.11346
Mongolia,MNG,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2017,9.155831518
Mongolia,MNG,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2017,3230.0
Mongolia,MNG,Income share held by fourth 20%,SI.DST.04TH.20,2017,
Mongolia,MNG,Income share held by highest 20%,SI.DST.05TH.20,2017,
Mongolia,MNG,Income share held by lowest 20%,SI.DST.FRST.20,2017,
Mongolia,MNG,Income share held by second 20%,SI.DST.02ND.20,2017,
Mongolia,MNG,Income share held by third 20%,SI.DST.03RD.20,2017,
Mongolia,MNG,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2017,124.805205
Mongolia,MNG,"Population, total",SP.POP.TOTL,2017,3113779.0
Mongolia,MNG,Poverty gap at national poverty lines (%),SI.POV.NAGP,2017,
Mongolia,MNG,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2017,
Mongolia,MNG,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,2017,6.99809980392456
Mongolia,MNG,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,2017,3.15179991722107
Mongolia,MNG,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,2017,7.14020013809204
Mongolia,MNG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2017,6.35900020599365
Mongolia,MNG,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2017,6.35939979553223
Mongolia,MNG,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,2017,17.3239994049072
Mongolia,MNG,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,2017,17.9323997497559
Montenegro,MNE,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,2017,
Montenegro,MNE,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2017,21.89835921
Montenegro,MNE,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2017,7400.0
Montenegro,MNE,Income share held by fourth 20%,SI.DST.04TH.20,2017,
Montenegro,MNE,Income share held by highest 20%,SI.DST.05TH.20,2017,
Montenegro,MNE,Income share held by lowest 20%,SI.DST.FRST.20,2017,
Montenegro,MNE,Income share held by second 20%,SI.DST.02ND.20,2017,
Montenegro,MNE,Income share held by third 20%,SI.DST.03RD.20,2017,
Montenegro,MNE,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2017,166.4651995
Montenegro,MNE,"Population, total",SP.POP.TOTL,2017,622373.0
Montenegro,MNE,Poverty gap at national poverty lines (%),SI.POV.NAGP,2017,
Montenegro,MNE,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2017,
Montenegro,MNE,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,2017,10.930100440978999
Montenegro,MNE,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,2017,22.296899795532198
Montenegro,MNE,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,2017,17.5046005249023
Montenegro,MNE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2017,16.070999145507802
Montenegro,MNE,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2017,16.071100234985398
Montenegro,MNE,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,2017,31.966999053955103
Montenegro,MNE,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,2017,31.690299987793
Morocco,MAR,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,2017,
Morocco,MAR,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2017,3.87526241
Morocco,MAR,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2017,2870.0
Morocco,MAR,Income share held by fourth 20%,SI.DST.04TH.20,2017,
Morocco,MAR,Income share held by highest 20%,SI.DST.05TH.20,2017,
Morocco,MAR,Income share held by lowest 20%,SI.DST.FRST.20,2017,
Morocco,MAR,Income share held by second 20%,SI.DST.02ND.20,2017,
Morocco,MAR,Income share held by third 20%,SI.DST.03RD.20,2017,
Morocco,MAR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2017,123.4247246
Morocco,MAR,"Population, total",SP.POP.TOTL,2017,35581294.0
Morocco,MAR,Poverty gap at national poverty lines (%),SI.POV.NAGP,2017,
Morocco,MAR,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2017,
Morocco,MAR,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,2017,
Morocco,MAR,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,2017,
Morocco,MAR,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,2017,
Morocco,MAR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2017,9.05300045013428
Morocco,MAR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2017,
Morocco,MAR,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,2017,21.9799995422363
Morocco,MAR,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,2017,
Mozambique,MOZ,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,2017,
Mozambique,MOZ,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2017,0.215159207
Mozambique,MOZ,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2017,430.0
Mozambique,MOZ,Income share held by fourth 20%,SI.DST.04TH.20,2017,
Mozambique,MOZ,Income share held by highest 20%,SI.DST.05TH.20,2017,
Mozambique,MOZ,Income share held by lowest 20%,SI.DST.FRST.20,2017,
Mozambique,MOZ,Income share held by second 20%,SI.DST.02ND.20,2017,
Mozambique,MOZ,Income share held by third 20%,SI.DST.03RD.20,2017,
Mozambique,MOZ,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2017,41.45170351
Mozambique,MOZ,"Population, total",SP.POP.TOTL,2017,28649007.0
Mozambique,MOZ,Poverty gap at national poverty lines (%),SI.POV.NAGP,2017,
Mozambique,MOZ,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2017,
Mozambique,MOZ,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,2017,
Mozambique,MOZ,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,2017,
Mozambique,MOZ,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,2017,
Mozambique,MOZ,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2017,3.17300009727478
Mozambique,MOZ,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2017,
Mozambique,MOZ,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,2017,6.741000175476071
Mozambique,MOZ,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,2017,
Myanmar,MMR,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,2017,79.65774
Myanmar,MMR,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2017,0.208995367
Myanmar,MMR,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2017,1200.0
Myanmar,MMR,Income share held by fourth 20%,SI.DST.04TH.20,2017,
Myanmar,MMR,Income share held by highest 20%,SI.DST.05TH.20,2017,
Myanmar,MMR,Income share held by lowest 20%,SI.DST.FRST.20,2017,
Myanmar,MMR,Income share held by second 20%,SI.DST.02ND.20,2017,
Myanmar,MMR,Income share held by third 20%,SI.DST.03RD.20,2017,
Myanmar,MMR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2017,89.81715795
Myanmar,MMR,"Population, total",SP.POP.TOTL,2017,53382581.0
Myanmar,MMR,Poverty gap at national poverty lines (%),SI.POV.NAGP,2017,
Myanmar,MMR,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2017,
Myanmar,MMR,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,2017,2.69779992103577
Myanmar,MMR,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,2017,1.1352000236511202
Myanmar,MMR,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,2017,2.97469997406006
Myanmar,MMR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2017,1.5509999990463301
Myanmar,MMR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2017,1.5561000108718899
Myanmar,MMR,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,2017,3.9409999847412096
Myanmar,MMR,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,2017,3.99569988250732
Namibia,NAM,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,2017,
Namibia,NAM,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2017,2.737788085
Namibia,NAM,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2017,4800.0
Namibia,NAM,Income share held by fourth 20%,SI.DST.04TH.20,2017,
Namibia,NAM,Income share held by highest 20%,SI.DST.05TH.20,2017,
Namibia,NAM,Income share held by lowest 20%,SI.DST.FRST.20,2017,
Namibia,NAM,Income share held by second 20%,SI.DST.02ND.20,2017,
Namibia,NAM,Income share held by third 20%,SI.DST.03RD.20,2017,
Namibia,NAM,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2017,111.552451
Namibia,NAM,"Population, total",SP.POP.TOTL,2017,2402603.0
Namibia,NAM,Poverty gap at national poverty lines (%),SI.POV.NAGP,2017,
Namibia,NAM,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2017,
Namibia,NAM,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,2017,
Namibia,NAM,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,2017,
Namibia,NAM,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,2017,
Namibia,NAM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2017,23.087999343872102
Namibia,NAM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2017,
Namibia,NAM,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,2017,43.91999816894529
Namibia,NAM,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,2017,
Nauru,NRU,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,2017,
Nauru,NRU,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2017,
Nauru,NRU,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2017,10820.0
Nauru,NRU,Income share held by fourth 20%,SI.DST.04TH.20,2017,
Nauru,NRU,Income share held by highest 20%,SI.DST.05TH.20,2017,
Nauru,NRU,Income share held by lowest 20%,SI.DST.FRST.20,2017,
Nauru,NRU,Income share held by second 20%,SI.DST.02ND.20,2017,
Nauru,NRU,Income share held by third 20%,SI.DST.03RD.20,2017,
Nauru,NRU,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2017,94.58053533
Nauru,NRU,"Population, total",SP.POP.TOTL,2017,12876.0
Nauru,NRU,Poverty gap at national poverty lines (%),SI.POV.NAGP,2017,
Nauru,NRU,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2017,
Nauru,NRU,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,2017,
Nauru,NRU,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,2017,
Nauru,NRU,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,2017,
Nauru,NRU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2017,
Nauru,NRU,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2017,
Nauru,NRU,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,2017,
Nauru,NRU,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,2017,
Nepal,NPL,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,2017,
Nepal,NPL,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2017,1.8210538459999999
Nepal,NPL,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2017,850.0
Nepal,NPL,Income share held by fourth 20%,SI.DST.04TH.20,2017,
Nepal,NPL,Income share held by highest 20%,SI.DST.05TH.20,2017,
Nepal,NPL,Income share held by lowest 20%,SI.DST.FRST.20,2017,
Nepal,NPL,Income share held by second 20%,SI.DST.02ND.20,2017,
Nepal,NPL,Income share held by third 20%,SI.DST.03RD.20,2017,
Nepal,NPL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2017,130.629366
Nepal,NPL,"Population, total",SP.POP.TOTL,2017,27627124.0
Nepal,NPL,Poverty gap at national poverty lines (%),SI.POV.NAGP,2017,
Nepal,NPL,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2017,
Nepal,NPL,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,2017,8.45820045471191
Nepal,NPL,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,2017,10.435799598693801
Nepal,NPL,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,2017,15.0580997467041
Nepal,NPL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2017,1.25300002098083
Nepal,NPL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2017,11.3554000854492
Nepal,NPL,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,2017,2.03999996185303
Nepal,NPL,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,2017,21.3554992675781
Netherlands,NLD,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,2017,
Netherlands,NLD,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2017,42.36327477
Netherlands,NLD,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2017,46870.0
Netherlands,NLD,Income share held by fourth 20%,SI.DST.04TH.20,2017,
Netherlands,NLD,Income share held by highest 20%,SI.DST.05TH.20,2017,
Netherlands,NLD,Income share held by lowest 20%,SI.DST.FRST.20,2017,
Netherlands,NLD,Income share held by second 20%,SI.DST.02ND.20,2017,
Netherlands,NLD,Income share held by third 20%,SI.DST.03RD.20,2017,
Netherlands,NLD,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2017,120.62500109999999
Netherlands,NLD,"Population, total",SP.POP.TOTL,2017,17131296.0
Netherlands,NLD,Poverty gap at national poverty lines (%),SI.POV.NAGP,2017,
Netherlands,NLD,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2017,
Netherlands,NLD,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,2017,2.8914999961852996
Netherlands,NLD,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,2017,8.222499847412111
Netherlands,NLD,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,2017,4.75449991226196
Netherlands,NLD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2017,4.83900022506714
Netherlands,NLD,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2017,4.838600158691411
Netherlands,NLD,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,2017,8.88199996948242
Netherlands,NLD,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,2017,8.862199783325199
New Caledonia,NCL,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,2017,
New Caledonia,NCL,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2017,
New Caledonia,NCL,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2017,
New Caledonia,NCL,Income share held by fourth 20%,SI.DST.04TH.20,2017,
New Caledonia,NCL,Income share held by highest 20%,SI.DST.05TH.20,2017,
New Caledonia,NCL,Income share held by lowest 20%,SI.DST.FRST.20,2017,
New Caledonia,NCL,Income share held by second 20%,SI.DST.02ND.20,2017,
New Caledonia,NCL,Income share held by third 20%,SI.DST.03RD.20,2017,
New Caledonia,NCL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2017,
New Caledonia,NCL,"Population, total",SP.POP.TOTL,2017,280350.0
New Caledonia,NCL,Poverty gap at national poverty lines (%),SI.POV.NAGP,2017,
New Caledonia,NCL,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2017,
New Caledonia,NCL,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,2017,
New Caledonia,NCL,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,2017,
New Caledonia,NCL,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,2017,
New Caledonia,NCL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2017,13.796999931335401
New Caledonia,NCL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2017,
New Caledonia,NCL,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,2017,35.9790000915527
New Caledonia,NCL,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,2017,
New Zealand,NZL,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,2017,
New Zealand,NZL,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2017,33.66628144
New Zealand,NZL,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2017,38470.0
New Zealand,NZL,Income share held by fourth 20%,SI.DST.04TH.20,2017,
New Zealand,NZL,Income share held by highest 20%,SI.DST.05TH.20,2017,
New Zealand,NZL,Income share held by lowest 20%,SI.DST.FRST.20,2017,
New Zealand,NZL,Income share held by second 20%,SI.DST.02ND.20,2017,
New Zealand,NZL,Income share held by third 20%,SI.DST.03RD.20,2017,
New Zealand,NZL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2017,136.1113084
New Zealand,NZL,"Population, total",SP.POP.TOTL,2017,4793900.0
New Zealand,NZL,Poverty gap at national poverty lines (%),SI.POV.NAGP,2017,
New Zealand,NZL,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2017,
New Zealand,NZL,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,2017,
New Zealand,NZL,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,2017,
New Zealand,NZL,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,2017,
New Zealand,NZL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2017,4.7020001411438
New Zealand,NZL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2017,4.7020001411438
New Zealand,NZL,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,2017,12.7600002288818
New Zealand,NZL,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,2017,12.682000160217301
Nicaragua,NIC,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,2017,
Nicaragua,NIC,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2017,3.290979923
Nicaragua,NIC,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2017,2090.0
Nicaragua,NIC,Income share held by fourth 20%,SI.DST.04TH.20,2017,
Nicaragua,NIC,Income share held by highest 20%,SI.DST.05TH.20,2017,
Nicaragua,NIC,Income share held by lowest 20%,SI.DST.FRST.20,2017,
Nicaragua,NIC,Income share held by second 20%,SI.DST.02ND.20,2017,
Nicaragua,NIC,Income share held by third 20%,SI.DST.03RD.20,2017,
Nicaragua,NIC,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2017,128.1139122
Nicaragua,NIC,"Population, total",SP.POP.TOTL,2017,6384855.0
Nicaragua,NIC,Poverty gap at national poverty lines (%),SI.POV.NAGP,2017,
Nicaragua,NIC,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2017,
Nicaragua,NIC,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,2017,
Nicaragua,NIC,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,2017,
Nicaragua,NIC,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,2017,
Nicaragua,NIC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2017,4.212999820709229
Nicaragua,NIC,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2017,
Nicaragua,NIC,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,2017,8.24100017547607
Nicaragua,NIC,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,2017,
Niger,NER,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,2017,97.63022
Niger,NER,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2017,0.040041881
Niger,NER,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2017,360.0
Niger,NER,Income share held by fourth 20%,SI.DST.04TH.20,2017,
Niger,NER,Income share held by highest 20%,SI.DST.05TH.20,2017,
Niger,NER,Income share held by lowest 20%,SI.DST.FRST.20,2017,
Niger,NER,Income share held by second 20%,SI.DST.02ND.20,2017,
Niger,NER,Income share held by third 20%,SI.DST.03RD.20,2017,
Niger,NER,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2017,40.63849996
